FieldSite,Location,Date,Year,GroupSize,Context,ContextType,CallerName,SndFile_orig,Tape,Track,ElapsedTime,S.M.SoundFile,MultipleCallConfiguration,SndFile,ContextTypeNew,Fam,tape_track,sequence_group,context_group,SndFile_mod
Amboseli,Ol Tukai Orok,8/22/99,1999,50,Affiliative,greeting,Enid,B2812016,28,8,12016,Single,NA,B2812016_B2812030_part1.wav,Greeting,EB,1999-08-22_28_8,93,93_Greeting,001_B2812016_B2812030_part1.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,50,Affiliative,greeting,Ella,B2812017,28,8,12017,Multiple,TwoOverlappingCalls,B2812017_B2812030_part2.wav,Greeting,EB,1999-08-22_28_8,93,93_Greeting,002_B2812017_B2812030_part2.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,50,Affiliative,greeting,Unknown EB,B2812030,28,8,12030,Multiple,MultipleOverlappingCalls,B2812030_part3.wav,Greeting,EB,1999-08-22_28_8,93,93_Greeting,003_B2812030_part3.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,50,Affiliative,greeting,Unknown EB,B2812030,28,8,12030,Multiple,MultipleOverlappingCalls,B2812030_part3.wav,Greeting,EB,1999-08-22_28_8,93,93_Greeting,003_B2812030_part3.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,50,Affiliative,greeting,Unknown,B2812410,28,8,12409,Single,NA,B2812410.wav,Greeting,EB,1999-08-22_28_8,93,93_Greeting,004_B2812410.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,50,Affiliative,greeting,Ella,B2812831,28,8,12831,Multiple,MultipleOverlappingCalls,B2812845.wav,Greeting,EB,1999-08-22_28_8,93,93_Greeting,005_B2812845.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,50,Affiliative,greeting,Ella,B2812848,28,8,12843,Multiple,MultipleOverlappingCalls,B2812848.wav,Greeting,EB,1999-08-22_28_8,93,93_Greeting,006_B2812848.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,50,Affiliative,greeting,Ella with Erin & others,B2812848,28,8,12848,Multiple,MultipleOverlappingCalls,B2812848.wav,Greeting,EB,1999-08-22_28_8,93,93_Greeting,006_B2812848.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,50,Affiliative,greeting,Ella,B2812911,28,8,12911,Single,NA,B2812911.wav,Greeting,EB,1999-08-22_28_8,93,93_Greeting,007_B2812911.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,50,Affiliative,greeting,Ella,B2812953,28,8,12953,Single,NA,B2812953.wav,Greeting,EB,1999-08-22_28_8,93,93_Greeting,008_B2812953.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,50,Affiliative,greeting,Ella,B2813016,28,8,13016,Single,NA,B2813016.wav,Greeting,EB,1999-08-22_28_8,93,93_Greeting,009_B2813016.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,50,Affiliative,greeting,Ella,B2813040,28,8,13040,Single,NA,B2813040.wav,Greeting,EB,1999-08-22_28_8,93,93_Greeting,010_B2813040.wav
